,kingdom,phylum,class,order,family,genus,species,kingdom_id,phylum_id,class_id,order_id,family_id,genus_id,species_id,query
143,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Canistrum,NA,6,7707728,196,1369,3740,2694279,NA,Canistrum
144,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Cryptanthus,Cryptanthus acaulis,6,7707728,196,1369,3740,2694346,5287757,Cryptanthus acaulis
145,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Cryptanthus,Cryptanthus bivittatus,6,7707728,196,1369,3740,2694346,5287727,Cryptanthus bivittatus
146,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Cryptanthus,Cryptanthus zonatus,6,7707728,196,1369,3740,2694346,5287748,Cryptanthus zonatus
147,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Cryptbergia,NA,6,7707728,196,1369,3740,7289515,NA,Cryptbergia 
148,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Deuterocohnia,Deuterocohnia brevifolia,6,7707728,196,1369,3740,2699364,2699392,Deuterocohnia brevifolia
149,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Guzmania,Guzmania dissitiflora,6,7707728,196,1369,3740,2698853,2699064,Guzmania dissitflora
150,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Guzmania,Guzmania lingulata,6,7707728,196,1369,3740,2698853,2699095,Guzmania lingulata
151,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Neoregelia,Neoregelia carolinae,6,7707728,196,1369,3740,2693967,2694159,Neoregelia carolinae
152,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Puya,Puya mirabilis,6,7707728,196,1369,3740,2696046,2696258,Puya mirabilis
153,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,NA,6,7707728,196,1369,3740,8279994,NA,Tillandsia
154,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia baileyi,6,7707728,196,1369,3740,8279994,2695759,Tillandsia baileyi
155,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia bulbosa,6,7707728,196,1369,3740,8279994,2695645,Tillandsia bulbosa
156,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia butzii,6,7707728,196,1369,3740,8279994,2695501,Tillandsia butzii
157,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia caliginosa,6,7707728,196,1369,3740,8279994,2695023,Tillandsia caliginosa
